seed,arm,homeownership_rate,rental_vacancy_rate,annual_appreciation_g,mean_ltv_owner_occupier,mean_lti_owner_occupier,institutional_share_of_rentals,investor_share_of_stock,median_price,median_rent,n_households,months_of_inventory,median_months_on_market,n_purchases_ftb,n_purchases_repeat,n_purchases_investor,n_purchases_institutional,n_purchases_small_landlord,n_purchases_total,ftb_purchase_share,repeat_buyer_purchase_share,investor_purchase_share,institutional_purchase_share,small_landlord_purchase_share
26,adopted,0.5438408177680379,0.03204478256923455,0.035655177413838196,0.8253508999207999,1.9036263969524303,0.3594472246526491,0.2915854134179912,236775.08889911245,1984.163844923924,676.1583333333333,5.546385281385282,2.475,0.7166666666666667,1.5166666666666666,0.2833333333333333,0.075,0.20833333333333334,2.5166666666666666,0.2847682119205298,0.6026490066225165,0.11258278145695365,0.029801324503311258,0.08278145695364239
27,baseline,0.5214157781578083,0.041719985903344116,0.012478239100700306,0.8420330055556643,1.7971280031648278,0.2805761924237273,0.31726020892687556,215826.12466175502,1713.6022049429191,632.95,5.7659567496723465,2.495833333333333,0.8666666666666667,1.375,0.375,0.06666666666666667,0.30833333333333335,2.6166666666666667,0.33121019108280253,0.5254777070063694,0.14331210191082802,0.025477707006369428,0.1178343949044586
27,adopted,0.5260534562180884,0.05201017449775232,0.03021205473986649,0.8284646202628864,1.8134169664913182,0.24254476345264128,0.3213600365389348,223796.20636206574,1723.9723235731117,645.325,5.62815875713072,2.5541666666666667,0.7666666666666667,1.1666666666666667,0.5083333333333333,0.016666666666666666,0.49166666666666664,2.441666666666667,0.31399317406143346,0.4778156996587031,0.20819112627986347,0.006825938566552901,0.20136518771331058
28,baseline,0.5706404724437465,0.06148796083332968,0.029028467667037653,0.8209021213788004,1.7359647977095822,0.3320995405681586,0.27546055417171295,217966.2266995631,1903.783912596247,700.7333333333333,7.433665223665223,2.925,0.8583333333333333,1.5,0.3,0.15,0.15,2.658333333333333,0.322884012539185,0.5642633228840125,0.11285266457680251,0.05642633228840126,0.05642633228840126
28,adopted,0.5556207195607342,0.06872361745302848,0.02630644981728385,0.8181073468147834,1.765776007994524,0.3002319531684285,0.29031052330324436,221831.43307174757,1740.50305065449,705.8833333333333,5.779402736639579,2.7,0.825,1.85,0.49166666666666664,0.06666666666666667,0.425,3.1666666666666665,0.26052631578947366,0.5842105263157895,0.15526315789473685,0.021052631578947368,0.13421052631578947
29,baseline,0.5280443113703099,0.06668390639147069,0.05805264330755936,0.8208352216947923,1.8234593192368043,0.3327173535535964,0.32586106863580067,234176.80835164993,1580.3104872363115,649.1333333333333,5.718118118118118,2.6041666666666665,0.75,1.275,0.4083333333333333,0.05,0.35833333333333334,2.433333333333333,0.3082191780821918,0.523972602739726,0.1678082191780822,0.02054794520547945,0.14726027397260275
29,adopted,0.5330867093053376,0.05675948159218087,0.04974101368186231,0.8221260675363785,1.8089078685289575,0.335702058374322,0.3150469483568075,228831.75197807065,1638.4238694805388,648.3666666666667,5.999760474760476,2.5875,0.85,1.425,0.39166666666666666,0.1,0.2916666666666667,2.6666666666666665,0.31875,0.534375,0.146875,0.0375,0.109375
30,baseline,0.5314594458165643,0.05439017750476586,0.026653659035605792,0.8422626499232801,1.7653766136446483,0.34419279734173014,0.2900151247006593,226255.83598461386,1719.3309982782362,679.375,6.050237708719853,2.6333333333333333,0.85,1.5833333333333333,0.43333333333333335,0.15833333333333333,0.275,2.8666666666666667,0.29651162790697677,0.5523255813953488,0.1511627906976744,0.055232558139534885,0.09593023255813954
30,adopted,0.5323078747729061,0.05220184627558931,0.02895145657190954,0.8399363993688092,1.758984422801656,0.29149611503532064,0.30803826408407714,229421.4301666166,1627.2672362952558,669.2833333333333,5.768195718654434,2.475,0.9333333333333333,1.3416666666666666,0.36666666666666664,0.041666666666666664,0.325,2.6416666666666666,0.35331230283911674,0.5078864353312302,0.138801261829653,0.015772870662460567,0.12302839116719243
31,baseline,0.527469286614479,0.04230489747367219,0.039893611933436365,0.8451039031712012,1.970722622300854,0.28102361900909195,0.34209039548022596,222891.16855484867,1485.1248907767715,626.5583333333333,5.7054102790213905,2.566666666666667,0.7666666666666667,1.35,0.38333333333333336,0.03333333333333333,0.35,2.5,0.30666666666666664,0.54,0.15333333333333332,0.013333333333333334,0.14
31,adopted,0.526274677884691,0.03473179879151395,0.03860146400177514,0.8415897780619084,1.916622552116071,0.29122027966104036,0.3263771186440678,226481.52406479523,1565.1582176703985,621.9666666666667,6.027276130578017,2.6,0.775,1.4166666666666667,0.3,0.05,0.25,2.4916666666666667,0.3110367892976589,0.568561872909699,0.12040133779264214,0.020066889632107024,0.10033444816053512
32,baseline,0.54123681328637,0.05457752103255765,0.04189172831913615,0.8079744694498122,1.7964258199301564,0.2807397266022206,0.30441103791118074,238123.77511485698,1777.6513883304442,640.6,6.801540404040404,2.5708333333333333,0.6583333333333333,1.4833333333333334,0.3333333333333333,0.075,0.25833333333333336,2.475,0.265993265993266,0.5993265993265994,0.13468013468013468,0.030303030303030304,0.10437710437710437
32,adopted,0.5637781621743065,0.06197296429272255,0.022582640865693563,0.8168381445395398,1.7651553576863657,0.31904569311862524,0.2868222536539368,230176.01538233025,1723.7013639612292,640.325,6.861168311168311,2.5458333333333334,0.6916666666666667,1.5833333333333333,0.30833333333333335,0.09166666666666666,0.21666666666666667,2.5833333333333335,0.267741935483871,0.6129032258064516,0.11935483870967742,0.035483870967741936,0.08387096774193549
33,baseline,0.5329961155639421,0.042867265470366296,0.037609586826728755,0.8159480873957043,1.7700989795546918,0.26629815023760056,0.31155459873143393,236885.4519126778,1816.429668473833,678.05,5.799489795918367,2.65,0.7083333333333334,1.3166666666666667,0.26666666666666666,0.041666666666666664,0.225,2.2916666666666665,0.3090909090909091,0.5745454545454546,0.11636363636363636,0.01818181818181818,0.09818181818181818
33,adopted,0.544674030931549,0.039701704895375146,0.03718008753430264,0.8277016568372936,1.7739371056276823,0.28445267379166633,0.30775353433243924,232690.77013423268,1836.294787501951,683.775,6.347350823045268,2.7125,0.9083333333333333,1.425,0.2916666666666667,0.041666666666666664,0.25,2.625,0.346031746031746,0.5428571428571428,0.1111111111111111,0.015873015873015872,0.09523809523809523
34,baseline,0.539928824081427,0.05385936350092983,0.036295547747421816,0.8173202219672251,1.7662577808823134,0.3193181876388946,0.32716572504708097,224392.23454688533,1530.2279495492533,639.15,5.035331384015594,2.345833333333333,0.875,1.4833333333333334,0.5833333333333334,0.10833333333333334,0.475,2.941666666666667,0.29745042492917845,0.5042492917847026,0.19830028328611898,0.036827195467422094,0.16147308781869688
